countryA,countryB,similarity
CENTRALAFRICANREPUBLIC,CZECHIA,0.38178633975481613
CENTRALAFRICANREPUBLIC,MEXICO,0.6140680442496347
BANGLADESH,CENTRALAFRICANREPUBLIC,0.6158878504672897
CENTRALAFRICANREPUBLIC,FINLAND,0.44145272385723233
CENTRALAFRICANREPUBLIC,ISRAEL,0.22938843665205594
CENTRALAFRICANREPUBLIC,HONDURAS,0.5911083281152161
CENTRALAFRICANREPUBLIC,MALI,0.6301398455437278
CENTRALAFRICANREPUBLIC,NORTHMACEDONIA,0.3003533568904594
CENTRALAFRICANREPUBLIC,LEBANON,0.6032143602588186
BARBADOS,CENTRALAFRICANREPUBLIC,0.6249195796697405
BHUTAN,CENTRALAFRICANREPUBLIC,0.6235606731620903
CENTRALAFRICANREPUBLIC,MOROCCO,0.6203297850135671
CENTRALAFRICANREPUBLIC,MALTA,0.5223594548551959
CENTRALAFRICANREPUBLIC,SURINAME,0.6610878661087866
CANADA,CENTRALAFRICANREPUBLIC,0.34585681486119807
CENTRALAFRICANREPUBLIC,UNITEDARABEMIRATES,0.6201826687458232
CENTRALAFRICANREPUBLIC,CROATIA,0.31767719897523483
CENTRALAFRICANREPUBLIC,KENYA,0.6336381033382947
CENTRALAFRICANREPUBLIC,RWANDA,0.6635672020287405
CENTRALAFRICANREPUBLIC,CONGO,0.6446464198625582
CENTRALAFRICANREPUBLIC,GUATEMALA,0.5844291379670215
ANTIGUAANDBARBUDA,CENTRALAFRICANREPUBLIC,0.5862523044508823
CENTRALAFRICANREPUBLIC,LATVIA,0.3199503311258278
CENTRALAFRICANREPUBLIC,TOGO,0.6499686912961803
CENTRALAFRICANREPUBLIC,GRENADA,0.5502336448598131
CENTRALAFRICANREPUBLIC,NAMIBIA,0.5375699440447642
CENTRALAFRICANREPUBLIC,SYRIANARABREPUBLIC,0.5675376439326838
CENTRALAFRICANREPUBLIC,NORWAY,0.41306616572740557
CENTRALAFRICANREPUBLIC,CHILE,0.5807933194154489
CENTRALAFRICANREPUBLIC,DOMINICA,0.43412952474759914
ALBANIA,CENTRALAFRICANREPUBLIC,0.4095178459611772
CENTRALAFRICANREPUBLIC,TRINIDADANDTOBAGO,0.643279797125951
CENTRALAFRICANREPUBLIC,PANAMA,0.6011271133375078
CENTRALAFRICANREPUBLIC,MONTENEGRO,0.3938484621155289
CENTRALAFRICANREPUBLIC,NIGERIA,0.6324358171571697
CENTRALAFRICANREPUBLIC,GHANA,0.6376539344604467
CENTRALAFRICANREPUBLIC,OMAN,0.6189632255206026
CENTRALAFRICANREPUBLIC,SLOVENIA,0.322801024765158
BAHAMAS,CENTRALAFRICANREPUBLIC,0.6241102181400688
CENTRALAFRICANREPUBLIC,JAMAICA,0.6301775147928994
BOLIVIAPLURINATIONALSTATEOF,CENTRALAFRICANREPUBLIC,0.5476635514018692
CENTRALAFRICANREPUBLIC,SAINTLUCIA,0.5879012345679012
CENTRALAFRICANREPUBLIC,MONGOLIA,0.5772221054843455
CENTRALAFRICANREPUBLIC,PORTUGAL,0.3725735754539762
CENTRALAFRICANREPUBLIC,DEMOCRATICREPUBLICOFTHECONGO,0.6254275940706956
CENTRALAFRICANREPUBLIC,ELSALVADOR,0.5783761218952203
CENTRALAFRICANREPUBLIC,GAMBIA,0.5868824531516184
CENTRALAFRICANREPUBLIC,TURKMENISTAN,0.5947907771135781
CENTRALAFRICANREPUBLIC,MICRONESIAFEDERATEDSTATESOF,0.2727649006622517
CENTRALAFRICANREPUBLIC,TIMORLESTE,0.6366421568627451
BELIZE,CENTRALAFRICANREPUBLIC,0.5477941176470589
CENTRALAFRICANREPUBLIC,CHAD,0.6401586307660196
BURKINAFASO,CENTRALAFRICANREPUBLIC,0.6269592476489029
CENTRALAFRICANREPUBLIC,LAOPEOPLESDEMOCRATICREPUBLIC,0.5874643874643874
CENTRALAFRICANREPUBLIC,TUVALU,0.5878035008469791
CENTRALAFRICANREPUBLIC,JORDAN,0.6255479023168441
CENTRALAFRICANREPUBLIC,PARAGUAY,0.5472761427676894
CENTRALAFRICANREPUBLIC,SERBIAANDMONTENEGRO,0.4778761061946903
BOLIVIA,CENTRALAFRICANREPUBLIC,0.6123822341857336
CENTRALAFRICANREPUBLIC,THEFORMERYUGOSLAVREPUBLICOFMACEDONIA,0.32006048387096775
CAPEVERDE,CENTRALAFRICANREPUBLIC,0.6264919941775837
CENTRALAFRICANREPUBLIC,CZECHREPUBLIC,0.27535377358490565
CENTRALAFRICANREPUBLIC,VENEZUELA,0.6254523522316043
CENTRALAFRICANREPUBLIC,SWAZILAND,0.5609582542694497
CENTRALAFRICANREPUBLIC,LIBYANARABJAMAHIRIYA,0.5960223741454319
CENTRALAFRICANREPUBLIC,YUGOSLAVIA,0.6901887960383782
CENTRALAFRICANREPUBLIC,MOLDOVA,0.5555555555555556
CENTRALAFRICANREPUBLIC,UPPERVOLTA,0.6840873634945398
CENTRALAFRICANREPUBLIC,DEMOCRATICYEMEN,0.7105263157894737
CENTRALAFRICANREPUBLIC,IVORYCOAST,0.6809672386895476
CENTRALAFRICANREPUBLIC,UKRAINIANSSR,0.5113016367887763
CENTRALAFRICANREPUBLIC,LAOPEOPLEsDEMOCRATICREPUBLIC,0.5809968847352025
BYELORUSSIANSSR,CENTRALAFRICANREPUBLIC,0.5105222135619641
CENTRALAFRICANREPUBLIC,DEMOCRATICKAMPUCHEA,0.5638629283489096
CENTRALAFRICANREPUBLIC,UNITEDREPUBLICOFCAMEROON,0.6813471502590673
CENTRALAFRICANREPUBLIC,GERMANDEMOCRATICREPUBLIC,0.6335671883432272
BURMA,CENTRALAFRICANREPUBLIC,0.6547155105222136
CENTRALAFRICANREPUBLIC,ZAIRE,0.6892430278884463
CENTRALAFRICANREPUBLIC,GERMANYFEDERALREPUBLICOF,0.34214786832164057
CENTRALAFRICANREPUBLIC,USSR,0.6206614944875459
CENTRALAFRICANREPUBLIC,CZECHOSLOVAKIA,0.6038034865293186
CENTRALAFRICANREPUBLIC,LIBYANARABREPUBLIC,0.6236263736263736
CENTRALAFRICANREPUBLIC,IRAN,0.6400725294650952
CENTRALAFRICANREPUBLIC,KHMERREPUBLIC,0.6757679180887372
CENTRALAFRICANREPUBLIC,LAOS,0.5940438871473355
CENTRALAFRICANREPUBLIC,CEYLON,0.6299435028248588
CENTRALAFRICANREPUBLIC,DAHOMEY,0.6844827586206896
CENTRALAFRICANREPUBLIC,UNITEDARABREPUBLIC,0.6509090909090909
CENTRALAFRICANREPUBLIC,SYRIA,0.6172839506172839
CENTRALAFRICANREPUBLIC,SOUTHERNYEMEN,0.5929203539823009
CENTRALAFRICANREPUBLIC,CONGOBRAZZAVILLE,0.5698924731182796
CENTRALAFRICANREPUBLIC,CONGOLEOPOLDVILLE,0.6981818181818182
CENTRALAFRICANREPUBLIC,SURINAM,0.6095890410958904
LIECHTENSTEIN,PERU,0.6718625099920064
NETHERLANDS,PERU,0.5614398793818319
PERU,SERBIA,0.6841710427606902
HAITI,PERU,0.7178312332951509
IRELAND,PERU,0.6417059748427673
KAZAKHSTAN,PERU,0.7941544885177453
DJIBOUTI,PERU,0.8289658399625643
DEMOCRATICPEOPLESREPUBLICOFKOREA,PERU,0.6585264900662252
BOSNIAANDHERZEGOVINA,PERU,0.5768573868488471
PAKISTAN,PERU,0.8173813169984686
PERU,SWEDEN,0.6504542013626041
PERU,SOMALIA,0.5966806638672265
PERU,SLOVAKIA,0.6655601659751037
AUSTRALIA,PERU,0.5664533132530121
KIRIBATI,PERU,0.3025529603476372
PERU,QATAR,0.8621610517666393
LITHUANIA,PERU,0.6229304635761589
ICELAND,PERU,0.6008411393614987
LUXEMBOURG,PERU,0.5370370370370371
ETHIOPIA,PERU,0.8276643990929705
COMOROS,PERU,0.6024830699774266
PERU,SRILANKA,0.8803786574870912
GUYANA,PERU,0.8704652592744415
PERU,TONGA,0.55458989679522
PERU,UZBEKISTAN,0.53800170794193
PERU,VANUATU,0.625
LESOTHO,PERU,0.7573273211723713
COLOMBIA,PERU,0.8655975563192058
GUINEABISSAU,PERU,0.7134268537074149
BOTSWANA,PERU,0.8073375691740111
COSTARICA,PERU,0.8009505703422053
PERU,TAJIKISTAN,0.6323654995730145
LIBERIA,PERU,0.6492936235204276
COTEDIVOIRE,PERU,0.7744881018262313
GABON,PERU,0.7465013994402239
INDIA,PERU,0.7763083317589269
ECUADOR,PERU,0.876479572355861
ESWATINI,PERU,0.5667506297229219
PERU,SEYCHELLES,0.45875343721356554
PERU,SAINTKITTSANDNEVIS,0.47263397947548463
PERU,SOLOMONISLANDS,0.628769746290091
MAURITIUS,PERU,0.8095731454620804
ANDORRA,PERU,0.6500441306266549
PERU,SAOTOMEANDPRINCIPE,0.5601893597835889
BELARUS,PERU,0.7759206798866856
PALAU,PERU,0.2809195402298851
GEORGIA,PERU,0.5687446626814688
MYANMAR,PERU,0.7907639680729761
AFGHANISTAN,PERU,0.763142802523418
CZECHIA,PERU,0.5779334500875657
MEXICO,PERU,0.887934326078656
BANGLADESH,PERU,0.8717434869739479
FINLAND,PERU,0.6460298742138365
ISRAEL,PERU,0.29305019305019303
HONDURAS,PERU,0.7785414280259642
MALI,PERU,0.8356657337065174
NORTHMACEDONIA,PERU,0.6113074204946997
LEBANON,PERU,0.788659793814433
BARBADOS,PERU,0.8416085350841198
BHUTAN,PERU,0.8159509202453987
MOROCCO,PERU,0.8322822230981474
MALTA,PERU,0.743548059337533
PERU,SURINAME,0.8295050911674166
CANADA,PERU,0.5036273386788851
PERU,UNITEDARABEMIRATES,0.8708510638297873
CROATIA,PERU,0.6199829205807003
KENYA,PERU,0.8391848264729621
PERU,RWANDA,0.67367995144649
CONGO,PERU,0.756628982528263
GUATEMALA,PERU,0.7714776632302406
ANTIGUAANDBARBUDA,PERU,0.7358440874374507
LATVIA,PERU,0.6129966887417219
PERU,TOGO,0.8526589364254298
GRENADA,PERU,0.6533066132264529
NAMIBIA,PERU,0.8097521982414069
PERU,SYRIANARABREPUBLIC,0.7871800296170933
NORWAY,PERU,0.6080565101183658
CHILE,PERU,0.835592896696582
DOMINICA,PERU,0.37087378640776697
ALBANIA,PERU,0.5245676100628931
PERU,TRINIDADANDTOBAGO,0.8607977437550363
PANAMA,PERU,0.8428678961234475
MONTENEGRO,PERU,0.6481620405101275
NIGERIA,PERU,0.8452618952419032
GHANA,PERU,0.8396843725943033
OMAN,PERU,0.8524867724867725
PERU,SLOVENIA,0.6451750640478223
BAHAMAS,PERU,0.8293911519929916
JAMAICA,PERU,0.8612178838761886
BOLIVIAPLURINATIONALSTATEOF,PERU,0.8282918149466192
PERU,SAINTLUCIA,0.7565432098765432
MONGOLIA,PERU,0.7945674044265594
PERU,PORTUGAL,0.565251572327044
DEMOCRATICREPUBLICOFTHECONGO,PERU,0.5065564424173318
ELSALVADOR,PERU,0.779495990836197
GAMBIA,PERU,0.6083146525371917
PERU,TURKMENISTAN,0.5277540563620837
MICRONESIAFEDERATEDSTATESOF,PERU,0.3509933774834437
PERU,TIMORLESTE,0.7996323529411765
BELIZE,PERU,0.7242647058823529
CHAD,PERU,0.6797281087564974
BURKINAFASO,PERU,0.8549661399548533
LAOPEOPLESDEMOCRATICREPUBLIC,PERU,0.8065527065527065
PERU,TUVALU,0.5160926030491247
JORDAN,PERU,0.8494496855345912
PARAGUAY,PERU,0.7336769759450171
PERU,SERBIAANDMONTENEGRO,0.7123893805309734
BOLIVIA,PERU,0.8296492071119654
PERU,THEFORMERYUGOSLAVREPUBLICOFMACEDONIA,0.655241935483871
CAPEVERDE,PERU,0.7759188151398794
CZECHREPUBLIC,PERU,0.6527122641509434
PERU,VENEZUELA,0.8982195057135265
PERU,SWAZILAND,0.7074768466229953
LIBYANARABJAMAHIRIYA,PERU,0.8241469816272966
PERU,YUGOSLAVIA,0.705581019142626
MOLDOVA,PERU,0.7
PERU,UPPERVOLTA,0.7756195579370395
DEMOCRATICYEMEN,PERU,0.844494382022472
IVORYCOAST,PERU,0.7829872739450771
PERU,UKRAINIANSSR,0.5728323699421966
LAOPEOPLEsDEMOCRATICREPUBLIC,PERU,0.738569753810082
BYELORUSSIANSSR,PERU,0.5716763005780346
DEMOCRATICKAMPUCHEA,PERU,0.5287221570926143
PERU,UNITEDREPUBLICOFCAMEROON,0.8942014242115972
GERMANDEMOCRATICREPUBLIC,PERU,0.748546511627907
BURMA,PERU,0.7859254878769959
PERU,ZAIRE,0.8567901234567902
GERMANYFEDERALREPUBLICOF,PERU,0.3653100775193798
PERU,USSR,0.6828370692539311
CZECHOSLOVAKIA,PERU,0.6634129922584988
LIBYANARABREPUBLIC,PERU,0.8269230769230769
IRAN,PERU,0.7967741935483871
KHMERREPUBLIC,PERU,0.7849829351535836
LAOS,PERU,0.712707182320442
CEYLON,PERU,0.6363636363636364
DAHOMEY,PERU,0.6931034482758621
PERU,UNITEDARABREPUBLIC,0.5811688311688312
PERU,SYRIA,0.5650224215246636
PERU,SOUTHERNYEMEN,0.6902654867256637
CONGOBRAZZAVILLE,PERU,0.46953405017921146
CONGOLEOPOLDVILLE,PERU,0.6363636363636364
CENTRALAFRICANEMPIRE,PERU,0.6824644549763034
PERU,UNIONOFSOUTHAFRICA,0.4318181818181818
FEDERATIONOFMALAYA,PERU,0.7016129032258065
PERU,SURINAM,0.6345177664974619
LIECHTENSTEIN,NETHERLANDS,0.8860911270983214
LIECHTENSTEIN,SERBIA,0.7981995498874719
HAITI,LIECHTENSTEIN,0.5295763389288569
IRELAND,LIECHTENSTEIN,0.9412470023980816
KAZAKHSTAN,LIECHTENSTEIN,0.6612558735583084
DJIBOUTI,LIECHTENSTEIN,0.5823341326938449
DEMOCRATICPEOPLESREPUBLICOFKOREA,LIECHTENSTEIN,0.42508278145695366
BOSNIAANDHERZEGOVINA,LIECHTENSTEIN,0.7169086251067464
LIECHTENSTEIN,PAKISTAN,0.530775379696243
LIECHTENSTEIN,SWEDEN,0.9256594724220624
LIECHTENSTEIN,SOMALIA,0.2478017585931255
LIECHTENSTEIN,SLOVAKIA,0.9042787825319806
AUSTRALIA,LIECHTENSTEIN,0.7741806554756195
KIRIBATI,LIECHTENSTEIN,0.22379141770776753
LIECHTENSTEIN,QATAR,0.5799360511590728
LIECHTENSTEIN,LITHUANIA,0.8894867549668874
ICELAND,LIECHTENSTEIN,0.9188649080735412
LIECHTENSTEIN,LUXEMBOURG,0.9004796163069544
ETHIOPIA,LIECHTENSTEIN,0.5699440447641887
COMOROS,LIECHTENSTEIN,0.4196642685851319
LIECHTENSTEIN,SRILANKA,0.5903277378097522
GUYANA,LIECHTENSTEIN,0.6115107913669064
LIECHTENSTEIN,TONGA,0.4644215100488865
LIECHTENSTEIN,UZBEKISTAN,0.4372331340734415
LIECHTENSTEIN,VANUATU,0.4364508393285372
LESOTHO,LIECHTENSTEIN,0.503197442046363
COLOMBIA,LIECHTENSTEIN,0.6195043964828137
GUINEABISSAU,LIECHTENSTEIN,0.4444444444444444
BOTSWANA,LIECHTENSTEIN,0.5899280575539568
COSTARICA,LIECHTENSTEIN,0.6334932054356515
LIECHTENSTEIN,TAJIKISTAN,0.48676345004269855
LIBERIA,LIECHTENSTEIN,0.35411670663469225
COTEDIVOIRE,LIECHTENSTEIN,0.5379696243005595
GABON,LIECHTENSTEIN,0.47921662669864107
INDIA,LIECHTENSTEIN,0.4988009592326139
ECUADOR,LIECHTENSTEIN,0.6127098321342925
ESWATINI,LIECHTENSTEIN,0.4005037783375315
LIECHTENSTEIN,SEYCHELLES,0.2965627498001599
LIECHTENSTEIN,SAINTKITTSANDNEVIS,0.33733013589128696
LIECHTENSTEIN,SOLOMONISLANDS,0.573541167066347
LIECHTENSTEIN,MAURITIUS,0.592326139088729
ANDORRA,LIECHTENSTEIN,0.912621359223301
LIECHTENSTEIN,SAOTOMEANDPRINCIPE,0.2521982414068745
BELARUS,LIECHTENSTEIN,0.6007194244604317
LIECHTENSTEIN,PALAU,0.3388505747126437
GEORGIA,LIECHTENSTEIN,0.7762596071733561
LIECHTENSTEIN,MYANMAR,0.5155875299760192
AFGHANISTAN,LIECHTENSTEIN,0.526378896882494
CZECHIA,LIECHTENSTEIN,0.8143607705779334
LIECHTENSTEIN,MEXICO,0.6546762589928058
BANGLADESH,LIECHTENSTEIN,0.5875299760191847
FINLAND,LIECHTENSTEIN,0.9212629896083133
ISRAEL,LIECHTENSTEIN,0.376898481215028
HONDURAS,LIECHTENSTEIN,0.5971223021582733
LIECHTENSTEIN,MALI,0.5663469224620303
LIECHTENSTEIN,NORTHMACEDONIA,0.8869257950530035
LEBANON,LIECHTENSTEIN,0.5467625899280576
BARBADOS,LIECHTENSTEIN,0.6083133493205436
BHUTAN,LIECHTENSTEIN,0.5159872102318146
LIECHTENSTEIN,MOROCCO,0.5819344524380495
LIECHTENSTEIN,MALTA,0.8896882494004796
LIECHTENSTEIN,SURINAME,0.5459632294164668
CANADA,LIECHTENSTEIN,0.7669864108713029
LIECHTENSTEIN,UNITEDARABEMIRATES,0.5839328537170264
CROATIA,LIECHTENSTEIN,0.8761742100768574
KENYA,LIECHTENSTEIN,0.5563549160671463
LIECHTENSTEIN,RWANDA,0.3149480415667466
CONGO,LIECHTENSTEIN,0.4784172661870504
GUATEMALA,LIECHTENSTEIN,0.6187050359712231
ANTIGUAANDBARBUDA,LIECHTENSTEIN,0.5619504396482814
LATVIA,LIECHTENSTEIN,0.8712748344370861
LIECHTENSTEIN,TOGO,0.5879296562749801
GRENADA,LIECHTENSTEIN,0.5111910471622702
LIECHTENSTEIN,NAMIBIA,0.5475619504396483
LIECHTENSTEIN,SYRIANARABREPUBLIC,0.4876099120703437
LIECHTENSTEIN,NORWAY,0.913269384492406
CHILE,LIECHTENSTEIN,0.6650679456434853
DOMINICA,LIECHTENSTEIN,0.350519584332534
ALBANIA,LIECHTENSTEIN,0.7981614708233413
LIECHTENSTEIN,TRINIDADANDTOBAGO,0.586730615507594
LIECHTENSTEIN,PANAMA,0.6386890487609912
LIECHTENSTEIN,MONTENEGRO,0.9122280570142536
LIECHTENSTEIN,NIGERIA,0.5739408473221422
GHANA,LIECHTENSTEIN,0.5587529976019184
LIECHTENSTEIN,OMAN,0.5699440447641887
LIECHTENSTEIN,SLOVENIA,0.9086251067463706
BAHAMAS,LIECHTENSTEIN,0.6163069544364509
JAMAICA,LIECHTENSTEIN,0.6286970423661071
BOLIVIAPLURINATIONALSTATEOF,LIECHTENSTEIN,0.5560747663551402
LIECHTENSTEIN,SAINTLUCIA,0.5771382893685052
LIECHTENSTEIN,MONGOLIA,0.6199040767386091
LIECHTENSTEIN,PORTUGAL,0.9140687450039968
DEMOCRATICREPUBLICOFTHECONGO,LIECHTENSTEIN,0.24500399680255797
ELSALVADOR,LIECHTENSTEIN,0.5959232613908872
GAMBIA,LIECHTENSTEIN,0.39368505195843323
LIECHTENSTEIN,TURKMENISTAN,0.3838599487617421
LIECHTENSTEIN,MICRONESIAFEDERATEDSTATESOF,0.47557947019867547
LIECHTENSTEIN,TIMORLESTE,0.5802696078431373
BELIZE,LIECHTENSTEIN,0.6027178257394085
CHAD,LIECHTENSTEIN,0.35611510791366907
BURKINAFASO,LIECHTENSTEIN,0.5707434052757794
LAOPEOPLESDEMOCRATICREPUBLIC,LIECHTENSTEIN,0.534186325469812
LIECHTENSTEIN,TUVALU,0.40654997176736307
JORDAN,LIECHTENSTEIN,0.5831334932054356
LIECHTENSTEIN,PARAGUAY,0.6298960831334932
LIECHTENSTEIN,SERBIAANDMONTENEGRO,0.9469026548672567
BOLIVIA,LIECHTENSTEIN,0.6451612903225806
LIECHTENSTEIN,THEFORMERYUGOSLAVREPUBLICOFMACEDONIA,0.8855846774193549
CAPEVERDE,LIECHTENSTEIN,0.5455607476635514
CZECHREPUBLIC,LIECHTENSTEIN,0.9156839622641509
LIECHTENSTEIN,VENEZUELA,0.6124634858812074
LIECHTENSTEIN,SWAZILAND,0.4807600950118765
LIBYANARABJAMAHIRIYA,LIECHTENSTEIN,0.5424377791959157
LIECHTENSTEIN,YUGOSLAVIA,0.27176220806794055
LIECHTENSTEIN,MOLDOVA,0.9277777777777778
LIECHTENSTEIN,USSR,0.55625
CZECHOSLOVAKIA,LIECHTENSTEIN,0.8468085106382979
NETHERLANDS,SERBIA,0.7689422355588897
HAITI,NETHERLANDS,0.4587628865979381
IRELAND,NETHERLANDS,0.820558176100629
KAZAKHSTAN,NETHERLANDS,0.6204592901878915
DJIBOUTI,NETHERLANDS,0.4812821712681329
DEMOCRATICPEOPLESREPUBLICOFKOREA,NETHERLANDS,0.3977649006622517
BOSNIAANDHERZEGOVINA,NETHERLANDS,0.7139197267292912
NETHERLANDS,PAKISTAN,0.4936105283234789
NETHERLANDS,SWEDEN,0.8046934140802422
NETHERLANDS,SOMALIA,0.33653269346130776
NETHERLANDS,SLOVAKIA,0.9510366122629025
AUSTRALIA,NETHERLANDS,0.7774604987626118
KIRIBATI,NETHERLANDS,0.20097772949483977
NETHERLANDS,QATAR,0.4996825396825397
LITHUANIA,NETHERLANDS,0.9346026490066225
ICELAND,NETHERLANDS,0.8476390747467023
LUXEMBOURG,NETHERLANDS,0.928598701794578
ETHIOPIA,NETHERLANDS,0.491307634164777
COMOROS,NETHERLANDS,0.33521444695259595
NETHERLANDS,SRILANKA,0.5030120481927711
GUYANA,NETHERLANDS,0.5108251633986928
NETHERLANDS,TONGA,0.42748506246605106
NETHERLANDS,UZBEKISTAN,0.39880444064901793
NETHERLANDS,VANUATU,0.3710609243697479
LESOTHO,NETHERLANDS,0.45132199221151875
COLOMBIA,NETHERLANDS,0.5416189385261551
GUINEABISSAU,NETHERLANDS,0.3990202627477177
BOTSWANA,NETHERLANDS,0.476122156179545
COSTARICA,NETHERLANDS,0.5400916380297823
NETHERLANDS,TAJIKISTAN,0.4487617421007686
LIBERIA,NETHERLANDS,0.4110347460862925
COTEDIVOIRE,NETHERLANDS,0.49734859056656433
GABON,NETHERLANDS,0.4472074205644366
INDIA,NETHERLANDS,0.451416619129112
ECUADOR,NETHERLANDS,0.5199237368922783
ESWATINI,NETHERLANDS,0.3501259445843829
NETHERLANDS,SEYCHELLES,0.24793767186067828
NETHERLANDS,SAINTKITTSANDNEVIS,0.2782212086659065
NETHERLANDS,SOLOMONISLANDS,0.4176639540449976
MAURITIUS,NETHERLANDS,0.48466639038541237
ANDORRA,NETHERLANDS,0.8848190644307149
NETHERLANDS,SAOTOMEANDPRINCIPE,0.2921550946798918
BELARUS,NETHERLANDS,0.499714937286203
NETHERLANDS,PALAU,0.3328735632183908
GEORGIA,NETHERLANDS,0.7805294619982921
MYANMAR,NETHERLANDS,0.44583808437856326
AFGHANISTAN,NETHERLANDS,0.4391129803096922
CZECHIA,NETHERLANDS,0.9316987740805605
MEXICO,NETHERLANDS,0.5494003426613364
BANGLADESH,NETHERLANDS,0.504514424135653
FINLAND,NETHERLANDS,0.8026729559748428
ISRAEL,NETHERLANDS,0.4868725868725869
HONDURAS,NETHERLANDS,0.5166093928980527
MALI,NETHERLANDS,0.4880552813425469
NETHERLANDS,NORTHMACEDONIA,0.9293286219081273
LEBANON,NETHERLANDS,0.4635357006491027
BARBADOS,NETHERLANDS,0.5149774312679524
BHUTAN,NETHERLANDS,0.45800719272265705
MOROCCO,NETHERLANDS,0.49546708711076076
MALTA,NETHERLANDS,0.650465775617659
NETHERLANDS,SURINAME,0.46744020838266637
CANADA,NETHERLANDS,0.8148701662619092
NETHERLANDS,UNITEDARABEMIRATES,0.5036170212765958
CROATIA,NETHERLANDS,0.8868488471391973
KENYA,NETHERLANDS,0.4877899877899878
NETHERLANDS,RWANDA,0.3783127655270079
CONGO,NETHERLANDS,0.4112664125370606
GUATEMALA,NETHERLANDS,0.5274914089347079
ANTIGUAANDBARBUDA,NETHERLANDS,0.44245456939689226
LATVIA,NETHERLANDS,0.9060430463576159
NETHERLANDS,TOGO,0.5124526798166965
GRENADA,NETHERLANDS,0.4065909596971721
NAMIBIA,NETHERLANDS,0.5257928926251433
NETHERLANDS,SYRIANARABREPUBLIC,0.4250052887666596
NETHERLANDS,NORWAY,0.8629247804505537
CHILE,NETHERLANDS,0.56575682382134
DOMINICA,NETHERLANDS,0.23495145631067962
ALBANIA,NETHERLANDS,0.5129716981132075
NETHERLANDS,TRINIDADANDTOBAGO,0.50677726077281
NETHERLANDS,PANAMA,0.5404734631538756
MONTENEGRO,NETHERLANDS,0.9302325581395349
NETHERLANDS,NIGERIA,0.492123629112662
GHANA,NETHERLANDS,0.4896101325944983
NETHERLANDS,OMAN,0.4912169312169312
NETHERLANDS,SLOVENIA,0.9393435812214375
BAHAMAS,NETHERLANDS,0.5135786246167323
JAMAICA,NETHERLANDS,0.53955537752854
BOLIVIAPLURINATIONALSTATEOF,NETHERLANDS,0.5142348754448398
NETHERLANDS,SAINTLUCIA,0.4622222222222222
MONGOLIA,NETHERLANDS,0.4591549295774648
NETHERLANDS,PORTUGAL,0.8156446540880503
DEMOCRATICREPUBLICOFTHECONGO,NETHERLANDS,0.27574468085106385
ELSALVADOR,NETHERLANDS,0.5064910271095838
GAMBIA,NETHERLANDS,0.3513676588897828
NETHERLANDS,TURKMENISTAN,0.35269000853970967
MICRONESIAFEDERATEDSTATESOF,NETHERLANDS,0.4768211920529801
NETHERLANDS,TIMORLESTE,0.5410539215686274
BELIZE,NETHERLANDS,0.4532563025210084
CHAD,NETHERLANDS,0.38844462215113956
BURKINAFASO,NETHERLANDS,0.48538177689469203
LAOPEOPLESDEMOCRATICREPUBLIC,NETHERLANDS,0.4455840455840456
NETHERLANDS,TUVALU,0.3743647656691135
JORDAN,NETHERLANDS,0.5009731413001168
NETHERLANDS,PARAGUAY,0.5131729667812142
NETHERLANDS,SERBIAANDMONTENEGRO,0.9513274336283186
BOLIVIA,NETHERLANDS,0.516260162601626
NETHERLANDS,THEFORMERYUGOSLAVREPUBLICOFMACEDONIA,0.8770161290322581
CAPEVERDE,NETHERLANDS,0.4295117937465716
CZECHREPUBLIC,NETHERLANDS,0.9587264150943396
NETHERLANDS,VENEZUELA,0.5229869784746213
NETHERLANDS,SWAZILAND,0.4447707250960018
LIBYANARABJAMAHIRIYA,NETHERLANDS,0.44123651210265386
NETHERLANDS,YUGOSLAVIA,0.4005427408412483
MOLDOVA,NETHERLANDS,0.9333333333333333
NETHERLANDS,UPPERVOLTA,0.477561955793704
DEMOCRATICYEMEN,NETHERLANDS,0.40764044943820227
IVORYCOAST,NETHERLANDS,0.5371734762223711
NETHERLANDS,UKRAINIANSSR,0.3196531791907514
LAOPEOPLEsDEMOCRATICREPUBLIC,NETHERLANDS,0.37280187573270807
BYELORUSSIANSSR,NETHERLANDS,0.3184971098265896
DEMOCRATICKAMPUCHEA,NETHERLANDS,0.27549824150058616
NETHERLANDS,UNITEDREPUBLICOFCAMEROON,0.5188199389623601
GERMANDEMOCRATICREPUBLIC,NETHERLANDS,0.3430232558139535
BURMA,NETHERLANDS,0.5044352454169131
NETHERLANDS,ZAIRE,0.5234567901234568
GERMANYFEDERALREPUBLICOF,NETHERLANDS,0.8507751937984496
NETHERLANDS,USSR,0.3562332439678284
CZECHOSLOVAKIA,NETHERLANDS,0.37765062268596433
LIBYANARABREPUBLIC,NETHERLANDS,0.532967032967033
IRAN,NETHERLANDS,0.5419354838709678
KHMERREPUBLIC,NETHERLANDS,0.5494880546075085
LAOS,NETHERLANDS,0.5359116022099447
CEYLON,NETHERLANDS,0.45681818181818185
DAHOMEY,NETHERLANDS,0.49137931034482757
NETHERLANDS,UNITEDARABREPUBLIC,0.35714285714285715
NETHERLANDS,SYRIA,0.38565022421524664
NETHERLANDS,SOUTHERNYEMEN,0.3274336283185841
CONGOBRAZZAVILLE,NETHERLANDS,0.32974910394265233
