assembly_session,vote_id,resolution,amendment,vote_date,significant_vote,yes_votes,no_votes,abstain,colonization,human_rights,israel_palestine,disarmament,nuclear_weapons,economic_development
7,341,R/7/375B,0,12/4/1952,0,40,14,6,1,0,0,0,0,0
7,342,R/7/413A,1,12/6/1952,0,26,24,10,0,0,1,0,0,0
7,343,R/7/413B,1,12/6/1952,0,28,20,12,0,0,1,0,0,0
7,344,R/7/413C,0,12/6/1952,0,24,21,15,0,0,1,0,0,0
7,345,R/7/425,1,12/7/1952,0,29,8,22,1,0,0,0,0,0
7,346,R/7/426,1,12/7/1952,0,45,3,11,1,0,0,0,0,0
7,347,R/7/450A,1,12/1/1952,0,23,24,8,0,1,0,0,0,0
7,348,R/7/450B,1,12/1/1952,0,38,2,16,0,1,0,0,0,0
7,349,R/7/450C,0,12/1/1952,0,32,18,7,0,1,0,0,0,0
7,350,R/7/451,0,12/1/1952,0,46,0,11,0,1,0,0,0,0
7,351,R/7/459,0,12/1/1952,0,55,0,4,0,0,1,0,0,0
7,352,R/7/460A,0,12/1/1952,0,18,22,18,0,0,1,0,0,0
7,353,R/7/460B,1,12/1/1952,0,55,0,3,0,0,0,0,0,0
7,354,R/7/491A,0,12/2/1952,0,28,20,10,0,0,0,0,0,0
7,355,R/7/471B,0,12/2/1952,0,27,19,12,0,0,0,0,0,0
7,356,R/7/472A,0,12/2/1952,0,21,21,16,0,0,0,0,0,0
7,357,R/7/472B,0,12/2/1952,0,46,1,11,0,0,0,0,0,0
7,358,R/7/479A,0,12/2/1952,0,48,5,6,0,0,0,0,0,0
7,359,R/7/479B,0,12/2/1952,0,50,5,4,0,0,0,0,0,0
7,360,R/7/490,0,12/2/1952,0,35,15,9,0,0,0,0,0,1
7,361,R/7/492,0,12/2/1952,0,36,0,24,0,0,0,0,0,0
7,362,R/7/495A,1,12/2/1952,0,39,5,16,0,0,0,0,0,1
7,363,R/7/495B,1,12/2/1952,0,36,4,20,0,0,0,0,0,1
7,364,R/7/530,0,12/2/1952,0,5,45,10,0,0,0,0,0,0
7,365,R/7/716,0,12/2/1952,0,51,5,4,0,0,0,0,0,0
8,366,R/8/28,0,9/7/1953,0,46,7,7,0,1,0,0,0,0
8,367,R/8/255,0,10/3/1953,0,47,0,13,0,1,0,0,0,0
8,368,R/8/257,0,10/3/1953,0,59,0,0,0,1,0,0,0,0
8,369,R/8/265,0,11/3/1953,0,41,9,9,1,0,0,0,0,0
8,370,R/8/266A,0,11/3/1953,0,36,8,15,1,0,0,0,0,0
8,371,R/8/266B,0,11/3/1953,0,35,14,10,1,0,0,0,0,0
8,372,R/8/266C,0,11/3/1953,0,31,23,5,1,0,0,0,0,0
8,373,R/8/266D,0,11/3/1953,0,37,13,9,1,0,0,0,0,0
8,374,R/8/266E,0,11/3/1953,0,32,22,5,1,0,0,0,0,0
8,375,R/8/288,0,11/4/1953,0,42,1,17,0,1,0,0,0,0
8,376,R/8/293A,1,11/4/1953,0,32,16,11,1,0,0,0,0,0
8,377,R/8/293B,0,11/4/1953,0,31,18,10,1,0,0,0,0,0
8,378,R/8/316,0,11/6/1953,0,21,34,4,1,0,0,0,0,0
8,379,R/8/319,0,11/6/1953,0,34,19,7,1,0,0,0,0,0
8,380,R/8/320,0,11/6/1953,0,26,16,18,0,0,0,0,0,0
8,381,R/8/324A,0,11/7/1953,0,50,1,8,1,0,0,0,0,0
8,382,R/8/324B,0,11/7/1953,0,43,8,7,1,0,0,0,0,0
8,383,R/8/325A,1,11/7/1953,0,46,1,12,1,0,0,0,0,0
8,384,R/8/325B,0,11/7/1953,0,47,1,11,1,0,0,0,0,0
8,385,R/8/417,0,12/7/1953,0,42,5,10,0,0,0,0,0,0
8,386,R/8/425,0,12/4/1953,0,39,5,12,0,0,0,0,0,0
8,387,R/8/436,0,12/5/1953,0,8,42,10,0,1,0,0,0,0
8,388,R/8/437A,0,12/5/1953,0,38,15,7,0,1,0,0,0,0
8,389,R/8/437B,0,12/5/1953,0,38,11,11,0,1,0,0,0,0
8,390,R/8/455,0,12/6/1953,0,29,16,14,1,0,0,0,0,0
8,391,R/8/461,0,12/6/1953,0,41,6,13,0,0,0,0,0,0
9,392,R/9/11,0,9/6/1954,0,43,11,6,0,0,0,0,0,0
9,393,R/9/41,0,9/2/1954,0,50,6,4,0,1,0,0,0,0
9,394,R/9/51,0,9/2/1954,0,39,11,10,1,0,0,0,0,0
9,395,R/9/52,0,9/2/1954,0,24,24,12,1,0,0,0,0,0
9,396,R/9/60,0,9/2/1954,0,30,19,11,1,0,0,0,0,0
9,397,R/9/248,0,10/7/1954,0,13,8,29,1,0,0,0,0,0
9,398,R/9/249,0,10/7/1954,0,33,3,15,1,0,0,0,0,0
9,399,R/9/265,0,10/4/1954,0,56,0,0,0,0,0,1,0,0
9,400,R/9/306A,0,11/3/1954,0,38,15,4,1,0,0,0,0,0
9,401,R/9/306B,0,11/3/1954,0,45,1,11,1,0,0,0,0,0
9,402,R/9/320,0,11/4/1954,0,18,25,11,0,0,0,0,0,0
9,403,R/9/326,0,11/4/1954,0,25,11,21,0,0,0,0,0,0
9,404,R/9/356,1,12/3/1954,0,16,38,5,0,1,0,0,0,0
9,405,R/9/360,0,12/3/1954,0,47,0,10,0,0,0,0,0,0
9,406,R/9/361,0,12/3/1954,0,43,3,11,0,0,0,0,0,0
9,407,R/9/442,0,12/2/1954,0,47,5,7,0,0,0,0,0,0
9,408,R/9/461A,0,12/2/1954,0,34,21,5,1,0,0,0,0,0
9,409,R/9/461B,0,12/2/1954,0,34,23,3,1,0,0,0,0,0
9,410,R/9/461C,0,12/2/1954,0,33,23,4,1,0,0,0,0,0
9,411,R/9/469,0,12/3/1954,0,50,5,4,0,0,0,0,0,0
9,412,R/9/490A,0,12/6/1954,0,38,11,11,0,1,0,0,0,0
9,413,R/9/490B,0,12/6/1954,0,35,16,9,0,1,0,0,0,0
9,414,R/9/490C,0,12/6/1954,0,40,10,10,0,1,0,0,0,0
9,415,R/9/498A,0,12/6/1954,0,44,0,12,0,0,0,0,0,0
9,416,R/9/498B,0,12/6/1954,0,24,1,31,0,0,0,0,0,0
9,417,R/9/498C,0,12/6/1954,0,26,0,30,0,0,0,0,0,0
9,418,R/9/498D,0,12/6/1954,0,32,5,19,1,0,0,0,0,0
9,419,R/9/504,1,12/6/1954,0,23,14,19,0,0,0,0,0,1
9,420,R/9/522,0,12/2/1954,0,42,0,16,0,0,0,0,0,0
9,421,R/9/537,1,12/2/1954,0,55,0,4,0,0,0,0,0,0
9,422,R/9/549,1,12/2/1954,0,36,5,17,0,0,0,0,0,0
10,423,R/10/9,0,9/7/1955,0,42,12,6,0,0,0,0,0,0
10,424,R/10 65,0,9/3/1955,0,28,22,10,1,0,0,0,0,0
10,425,R/10/196,0,9/3/1955,0,27,28,5,1,0,0,0,0,0
10,426,R/10/229,0,10/1/1955,0,31,18,10,1,0,0,0,0,0
10,427,R/10/256,0,10/3/1955,0,18,23,18,0,0,0,0,0,0
10,428,R/10/257,0,10/3/1955,0,59,0,0,0,0,0,0,0,0
10,429,R/10/258,0,10/3/1955,0,26,20,13,1,0,0,0,0,1
10,430,R/10/259,0,10/3/1955,0,29,8,22,1,0,0,0,0,1
10,431,R/10/288,0,11/5/1955,0,15,31,13,0,0,0,0,0,0
10,432,R/10/291A,0,11/5/1955,0,22,34,3,0,0,0,0,0,0
10,433,R/10/291B,0,11/5/1955,0,33,17,9,0,0,0,0,0,0
10,434,R/10/369,1,11/4/1955,0,14,35,9,0,0,0,0,0,0
10,435,R/10/370,0,11/4/1955,0,43,6,9,0,0,0,0,0,0
10,436,R/10/404,0,12/7/1955,0,33,17,9,0,1,0,0,0,0
10,437,R/10/420,0,12/2/1955,0,52,2,5,0,0,0,0,0,0
10,438,R/10/433A,0,12/1/1955,0,48,3,5,0,0,0,0,0,0
10,439,R/10/433B,0,12/1/1955,0,55,0,1,0,0,0,0,0,0
10,440,R/10/433C,0,12/1/1955,0,56,0,0,0,0,0,0,0,0
10,441,R/10/434A,0,12/1/1955,0,56,0,0,0,0,0,0,0,0
10,442,R/10/434B,0,12/1/1955,0,49,2,5,0,0,0,0,0,0
10,443,R/10/434C,0,12/1/1955,0,56,0,0,0,0,0,0,0,0
10,444,R/10/434D,0,12/1/1955,0,56,0,0,0,0,0,0,0,0
10,445,R/10/434E,0,12/1/1955,0,49,2,5,0,0,0,0,0,0
10,446,R/10/435A,0,12/1/1955,0,50,2,5,0,0,0,0,0,0
10,447,R/10/435B,0,12/1/1955,0,57,0,0,0,0,0,0,0,0
10,448,R/10/435C,0,12/1/1955,0,57,0,0,0,0,0,0,0,0
10,449,R/10/435D,0,12/1/1955,0,57,0,0,0,0,0,0,0,0
10,450,R/10/435E,0,12/1/1955,0,56,0,1,0,0,0,0,0,0
10,451,R/10/436A,0,12/1/1955,0,57,0,0,0,0,0,0,0,0
10,452,R/10/436B,0,12/1/1955,0,57,0,0,0,0,0,0,0,0
10,453,R/10/436C,0,12/1/1955,0,55,0,2,0,0,0,0,0,0
10,454,R/10/461A,0,12/2/1955,0,33,16,12,1,0,0,0,0,0
10,455,R/10/461B,0,12/2/1955,0,19,9,35,0,0,0,0,0,0
10,456,R/10/462,0,12/2/1955,0,21,10,33,0,0,0,0,0,0
10,457,R/10/464A,0,12/2/1955,0,43,11,9,1,0,0,0,0,0
10,458,R/10/465,0,12/2/1955,0,36,2,26,0,0,0,0,0,0
10,459,R/10/465,0,12/2/1955,0,12,20,32,0,0,0,0,0,0
11,460,R/11/4A,0,11/6/1956,0,76,0,0,0,0,0,0,0,0
11,461,R/11/4B,0,11/6/1956,0,77,0,0,0,0,0,0,0,0
11,462,R/11/4C,0,11/6/1956,0,78,0,0,0,0,0,0,0,0
11,463,R/11/23,0,11/7/1956,0,62,9,8,0,0,0,0,0,0
11,464,R/11/39A,0,11/2/1956,0,63,2,13,0,0,0,0,0,0
11,465,R/11/39B,0,11/2/1956,0,61,8,7,0,1,0,0,0,0
11,466,R/11/46,0,11/2/1956,0,47,18,14,1,0,0,0,0,0
11,467,R/11/55,1,11/2/1956,0,33,34,11,0,0,0,0,0,0
11,468,R/11/83,1,11/3/1956,0,25,45,9,0,0,0,0,0,0
11,469,R/11/84A,1,11/3/1956,0,24,47,8,0,0,0,0,0,0
11,470,R/11/84B,0,11/3/1956,0,47,24,8,0,0,0,0,0,0
11,471,R/11/187A,1,11/1/1956,0,38,10,31,0,1,0,0,0,0
11,472,R/11/187B,1,11/1/1956,0,55,10,14,0,1,0,0,0,0
11,473,R/11/187C,0,11/1/1956,0,43,6,30,0,1,0,0,0,0
11,474,R/11/188,0,11/1/1956,0,57,8,14,0,1,0,0,0,0
11,475,R/11/194A,1,11/1/1956,0,9,61,9,0,0,0,0,0,0
11,476,R/11/194B,1,11/1/1956,0,10,58,11,,,,,,
11,477,R/11/194C,1,11/1/1956,0,12,56,11,0,0,0,0,0,0
11,478,R/11/194D,1,11/1/1956,0,12,55,12,0,0,0,0,0,0
11,479,R/11/195,0,11/1/1956,0,69,2,8,0,0,0,0,0,0
11,480,R/11/306,1,11/4/1956,0,23,37,18,0,0,0,0,0,0
11,481,R/11/307,0,11/4/1956,0,63,5,10,0,0,0,0,0,0
11,482,R/11/343,0,11/6/1956,0,52,9,13,0,0,1,0,0,0
11,483,R/11/527,0,12/2/1956,0,54,10,14,0,0,0,0,0,0
11,484,R/11/587,0,12/5/1956,0,74,0,0,0,1,0,0,0,0
11,485,R/11/675,0,12/3/1956,0,55,8,13,0,0,0,0,0,0
11,486,R/11/692,0,12/4/1956,0,65,0,9,0,0,1,0,0,0
11,487,R/11/723,0,12/2/1956,0,77,0,0,0,0,0,0,0,0
11,488,R/11/870,0,1/7/1957,0,59,8,10,0,0,0,0,0,0
11,489,R/11/957,0,1/2/1957,0,68,2,8,0,0,1,0,0,0
11,490,R/11/958,0,1/2/1957,0,74,2,2,0,0,1,0,0,0
11,491,R/11/965,0,1/6/1957,0,53,16,7,1,0,1,0,0,0
11,492,R/11/1021A,0,1/5/1957,0,31,26,16,0,1,0,0,0,0
11,493,R/11/1021B,1,1/5/1957,0,47,2,24,0,1,0,0,0,0
11,494,R/11/1094A,0,2/5/1957,0,74,2,2,0,0,1,0,0,0
11,495,R/11/1094B,0,2/5/1957,0,56,0,22,0,0,1,0,0,0
11,496,R/11/1105,0,2/4/1957,0,75,0,1,1,0,0,0,0,0
11,497,R/11/1140,0,2/4/1957,0,52,13,12,0,0,0,0,0,0
11,498,R/11/1166,0,2/2/1957,0,38,34,6,1,0,0,0,0,0
11,499,R/11/1179,0,2/2/1957,0,35,35,5,1,0,0,0,0,0
11,500,R/11/1227,0,2/1/1957,0,45,14,16,1,0,0,0,0,0
11,501,R/11/1237,0,2/2/1957,0,48,21,8,0,0,0,0,0,0
11,502,R/11/1163,0,2/3/1957,0,40,25,13,1,0,0,0,0,0
11,503,R/11/1314,0,3/4/1957,0,77,0,0,0,0,0,0,0,0
11,504,R/11/1476,0,9/6/1957,0,60,10,10,0,0,0,0,0,0
11,505,R/12/6,0,9/3/1957,0,80,0,0,0,0,0,0,0,0
11,9019,ESS/1/34,0,11/2/1956,0,64,5,6,0,0,0,0,0,0
11,9020,ESS/1/71A,0,11/4/1956,0,57,0,19,0,0,0,0,0,0
11,9021,ESS/1/71B,0,11/4/1956,0,59,5,12,0,0,0,1,0,0
11,9022,ESS/1/89,0,11/5/1956,0,57,0,19,0,0,0,0,0,0
11,9023,ESS/1/126A,1,11/1/1956,0,64,0,12,0,0,0,0,0,0
11,9024,ESS/1/126B,0,11/1/1956,0,65,1,10,0,0,1,0,0,0
11,9025,ESS/2/20,0,11/5/1956,0,50,7,15,0,0,0,0,0,0
11,9026,ESS/2/77A,0,11/3/1956,0,50,8,16,0,0,0,0,0,0
11,9027,ESS/2/77B,0,11/3/1956,0,51,8,15,0,1,0,0,0,0
11,9028,ESS/2/78A,0,11/3/1956,0,49,8,17,0,0,0,0,0,0
11,9029,ESS/2/78B,0,11/3/1956,0,48,8,18,0,0,0,0,0,0
11,9030,ESS/2/78C,0,11/3/1956,0,51,8,15,0,0,0,0,0,0
11,9031,ESS/2/78D,0,11/3/1956,0,51,8,15,0,0,0,0,0,0
11,9032,ESS/2/179A,0,11/3/1956,0,39,13,23,0,0,0,0,0,0
11,9033,ESS/2/79B,0,11/3/1956,0,49,8,17,0,0,0,0,0,0
11,9034,ESS/2/79C,0,11/3/1956,0,53,8,13,0,0,0,0,0,0
11,9035,ESS/2/79/D,0,11/3/1956,0,53,8,13,0,0,0,0,0,0
11,9036,ESS/2/79/E,0,11/3/1956,0,48,10,16,0,0,0,0,0,0
11,9037,ESS/2/80A,1,11/3/1956,0,17,45,12,0,0,0,0,0,0
11,9038,ESS/2/80B,0,11/3/1956,0,53,8,13,0,0,0,0,0,0
11,9039,ESS/2/80C,0,11/3/1956,0,66,0,8,0,0,0,0,0,0
12,506,R/12/52,0,9/6/1957,0,64,8,9,0,1,0,0,0,0
12,507,R/12/55,0,9/6/1957,0,63,2,16,0,0,0,0,0,0
12,508,R/12/59,0,9/6/1957,0,49,21,11,1,0,0,0,0,0
12,509,R/12/129,1,9/3/1957,0,29,43,9,0,0,0,0,0,0
12,510,R/12/130A,0,9/3/1957,0,46,28,7,0,0,0,0,0,0
12,511,R/12/130B,0,9/3/1957,0,47,27,7,0,0,0,0,0,0
12,512,R/12/130C,0,9/3/1957,0,47,27,7,0,0,0,0,0,0
12,513,R/12/363,1,10/5/1957,0,33,32,15,0,0,0,0,0,0
12,514,R/12/364,1,10/5/1957,0,39,10,32,0,0,0,0,0,0
12,515,R/12/369,0,10/1/1957,0,50,10,20,1,0,0,0,0,0
12,516,R/12/461,0,11/3/1957,0,56,9,15,0,0,0,1,1,0
12,517,R/12/461,0,11/3/1957,0,71,9,1,0,0,0,1,1,0
12,518,R/12/467,0,11/1/1957,0,24,34,20,0,0,0,1,1,0
12,519,R/12/490A,0,11/1/1957,0,9,46,24,0,0,0,1,0,0
12,520,R/12/490B,0,11/1/1957,0,60,9,11,0,0,0,1,0,0
12,521,R/12/514,0,11/4/1957,0,51,11,19,0,0,0,0,0,0
12,522,R/12/517A,0,11/1/1957,0,38,36,7,1,0,0,0,0,0
12,523,R/12/517B,0,11/1/1957,0,41,30,10,1,0,0,0,0,0
12,524,R/12/529,0,11/1/1957,0,78,0,1,0,0,0,0,0,1
12,525,R/12/530,0,11/1/1957,0,49,8,22,0,0,0,0,0,1
12,526,R/12/535,0,11/1/1957,0,59,6,14,0,1,0,0,0,0
12,527,R/12/536,0,11/1/1957,0,64,0,15,0,0,0,0,0,0
12,528,R/12/541,0,11/4/1957,0,54,9,16,1,0,0,0,0,0
12,529,R/12/547,0,11/4/1957,0,41,29,11,1,0,0,0,0,0
12,530,R/12/553,0,11/4/1957,0,42,24,15,0,0,0,0,0,0
12,531,R/12/557A,0,11/4/1957,0,30,39,11,1,0,1,0,0,0
12,532,R/12/557B,0,11/4/1957,0,50,1,29,1,0,1,0,0,0
12,533,R/12/588A,1,12/5/1957,0,59,0,18,0,0,0,0,0,0
12,534,R/12/588B,0,12/5/1957,0,49,1,27,0,0,0,0,0,0
12,535,R/12/596,0,12/6/1957,0,57,0,17,0,0,0,0,0,0
12,536,R/12/617A,1,12/7/1957,0,17,42,20,0,0,0,0,0,0
12,537,R/12/617B,0,12/7/1957,0,74,0,5,0,0,0,0,0,0
12,538,R/12/623,0,12/7/1957,0,31,23,24,1,0,0,0,0,0
12,539,R/12/624,0,12/7/1957,0,77,0,1,0,0,0,0,0,0
13,540,R/13/55,0,9/3/1958,0,61,10,10,0,0,0,0,0,0
13,541,R/13/106A,1,9/4/1958,0,29,40,12,0,0,0,0,0,0
13,542,R/13/106B,1,9/4/1958,0,29,41,11,0,0,0,0,0,0
13,543,R/13/106,0,9/4/1958,0,40,28,13,0,0,0,0,0,0
13,544,R/13/107A,0,9/4/1958,0,42,28,11,0,0,0,0,0,0
13,545,R/13/107B,0,9/4/1958,0,44,28,9,0,0,0,0,0,0
13,546,R/13/387,1,10/6/1958,0,30,45,3,0,0,0,0,0,1
13,547,R/13/410,0,10/1/1958,0,59,2,18,1,0,0,0,0,0
13,548,R/13/412,0,10/1/1958,0,65,5,8,0,1,0,0,0,0
13,549,R/13/413A,0,10/1/1958,0,72,0,6,0,1,0,0,0,0
13,550,R/13/413B,0,10/1/1958,0,70,3,5,0,1,0,0,0,0
13,551,R/13/413C,0,10/1/1958,0,70,2,6,0,1,0,0,0,0
13,552,R/13/413D,0,10/1/1958,0,68,5,6,0,1,0,0,0,0
13,553,R/13/413E,0,10/1/1958,0,70,5,4,0,1,0,0,0,0
13,554,R/13/430A,0,11/2/1958,0,49,9,22,0,0,0,1,1,0
13,555,R/13/430B,0,11/2/1958,0,27,41,13,0,0,0,1,1,0
13,556,R/13/443,0,11/5/1958,0,51,9,17,0,0,0,0,0,0
13,557,R/13/451,0,11/5/1958,0,54,9,17,0,0,0,0,0,0
13,558,R/13/464,1,12/5/1958,0,52,9,17,0,0,0,0,0,1
13,559,R/13/467,0,12/5/1958,0,69,0,10,0,0,0,0,0,0
13,560,R/13/478A,1,12/5/1958,0,68,6,3,0,0,0,0,0,0
13,561,R/13/478B,1,12/5/1958,0,71,0,6,0,0,0,0,0,0
13,562,R/13/546,0,12/7/1958,0,54,10,15,0,0,0,0,0,0
13,563,R/13/565A,0,12/7/1958,0,67,0,14,0,0,0,0,0,1
13,564,R/13/565B,0,12/7/1958,0,69,8,4,0,0,0,0,0,1
13,565,R/13/565C,0,12/7/1958,0,80,1,0,0,0,0,0,0,1
13,566,R/13/598,0,12/1/1958,0,42,9,27,0,0,0,0,0,0
13,567,R/13/621,0,12/1/1958,0,53,9,19,0,0,0,0,0,0
13,568,R/13/623,0,12/1/1958,0,38,0,43,1,0,0,0,0,0
13,569,R/13/627A,0,12/1/1958,0,8,36,37,1,0,0,0,0,0
13,570,R/13/627B,0,12/1/1958,0,35,18,28,1,0,0,0,0,0
13,571,R/13/642A,0,3/6/1959,0,56,0,23,0,0,0,0,0,0
13,572,R/13/642B,0,3/6/1959,0,56,0,24,0,0,0,0,0,0
14,573,R/14/94,1,9/5/1959,0,30,41,11,0,0,0,0,0,0
14,574,R/14/95A,1,9/5/1959,0,29,42,11,0,0,0,0,0,0
14,575,R/14/95B,0,9/5/1959,0,41,30,11,0,0,0,0,0,0
14,576,R/14/95C,0,9/5/1959,0,43,29,10,0,0,0,0,0,0
14,577,R/14/95D,0,9/5/1959,0,44,29,9,0,0,0,0,0,0
14,578,R/14/108,1,9/5/1959,0,42,0,38,0,0,0,1,0,0
14,579,R/14/442A,0,10/6/1959,0,22,34,25,0,0,0,0,0,1
14,580,R/14/442B,0,10/6/1959,0,43,14,24,0,0,0,0,0,1
14,581,R/14/452,0,10/6/1959,0,43,11,25,0,0,0,0,0,0
14,582,R/14/465A,0,10/3/1959,0,76,1,0,0,0,0,0,0,0
14,583,R/14/465B,0,10/3/1959,0,62,0,14,0,0,0,0,0,0
14,584,R/14/528,0,10/1/1959,0,45,9,26,0,1,0,0,0,0
14,585,R/14/559,0,11/3/1959,0,63,3,6,0,0,0,0,0,0
14,586,R/14/585A,0,11/6/1959,0,45,20,17,0,0,0,1,1,0
14,587,R/14/585B,0,11/6/1959,0,44,10,28,0,0,0,0,1,0
14,588,R/14/585C,0,11/6/1959,0,36,30,16,0,0,0,0,1,0
14,589,R/14/586A,0,11/6/1959,0,39,25,18,0,0,0,0,1,0
14,590,R/14/586B,0,11/6/1959,0,48,19,15,0,0,0,0,1,0
14,591,R/14/586C,0,11/6/1959,0,51,17,14,0,0,0,0,1,0
14,592,R/14/586D,0,11/6/1959,0,51,16,15,0,0,0,0,1,0
14,593,R/14/590,0,11/6/1959,0,68,0,12,0,0,0,1,1,0
14,594,R/19/595,0,11/6/1959,0,57,0,22,0,0,0,0,0,1
14,595,R/14/600,0,11/7/1959,0,60,1,20,0,0,0,1,1,0
14,596,R/14/612,1,11/4/1959,0,48,10,22,0,0,0,0,0,1
14,597,R/14/613,0,11/4/1959,0,38,28,14,0,0,0,0,0,1
14,598,R/14/621,0,11/4/1959,0,51,10,15,0,0,0,0,0,0
14,599,R/14/632,0,12/2/1959,0,67,0,13,1,0,0,0,0,0
14,600,R/14/637A,0,12/2/1959,0,67,0,15,0,0,0,0,0,1
14,601,R/14/637B,0,12/2/1959,0,81,0,1,0,0,0,0,0,0
14,602,R/14/641,0,12/2/1959,0,49,9,21,0,0,0,0,0,0
14,603,R/14/647,1,12/4/1959,0,22,44,7,0,0,0,0,0,0
14,604,R/14/704,0,12/6/1959,0,53,10,17,0,0,0,0,0,0
14,605,R/14/707,0,12/6/1959,0,53,9,18,1,0,0,0,0,0
14,606,R/14/715,0,12/7/1959,0,66,0,12,0,0,0,0,0,0
14,607,R/14/717,0,12/7/1959,0,36,40,6,0,0,0,0,0,0
14,608,R/14/726,0,12/2/1959,0,54,5,15,1,0,0,0,0,0
14,609,R/14/746A,0,12/2/1959,0,55,3,22,1,0,0,0,0,0
14,610,R/14/746B,0,12/2/1959,0,55,4,21,0,1,0,0,0,
14,611,R/14/746C,0,12/2/1959,0,53,2,25,1,0,0,0,0,0
14,612,R/14/746D,0,12/2/1959,0,56,2,22,1,0,0,0,0,0
14,613,R/14/747A,0,12/2/1959,0,58,1,21,1,0,0,0,0,0
14,614,R/14/747B,0,12/2/1959,0,40,16,25,0,1,0,0,0,
14,615,R/14/747C,0,12/2/1959,0,39,22,20,1,0,0,0,0,0
14,616,R/14/773A,0,12/2/1959,0,35,31,15,1,0,0,0,0,0
14,617,R/14/773B,0,12/2/1959,0,51,5,25,1,0,0,0,0,0
14,618,R/14/773C,0,12/2/1959,0,80,0,1,1,0,0,0,0,0
14,619,R/14/774A,0,12/2/1959,0,28,35,18,1,0,0,0,0,0
14,620,R/14/774B,0,12/2/1959,0,29,34,18,1,0,0,0,0,0
14,621,R/14/774C,0,12/2/1959,0,25,37,19,1,0,0,0,0,0
14,622,R/14/775A,0,12/2/1959,0,27,23,31,1,0,0,0,0,0
14,623,R/14/775B,0,12/2/1959,0,46,20,15,1,0,0,0,0,0
14,624,R/14/775C,0,12/2/1959,0,45,28,8,1,0,0,0,0,0
14,625,R/14/775D,0,12/2/1959,0,29,26,26,1,0,0,0,0,0
14,626,R/14/783,0,12/2/1959,0,26,32,20,1,0,0,0,0,0
15,627,R/15/459,1,10/3/1960,0,5,45,43,0,0,0,0,0,0
15,628,R/15/462,0,10/3/1960,0,37,36,22,0,0,0,0,0,0
15,629,R/15/463,0,10/3/1960,0,41,37,17,0,0,0,0,0,0
15,630,R/15/467,0,10/3/1960,0,43,37,15,0,0,0,0,0,0
15,631,R/15/559,1,10/6/1960,0,34,38,26,0,0,0,0,0,0
15,632,R/15/560A,1,10/6/1960,0,34,42,22,0,0,0,0,0,0
15,633,R/15/560B,1,10/6/1960,0,34,40,24,0,0,0,0,0,0
15,634,R/15/560C,0,10/6/1960,0,38,34,26,0,0,0,0,0,0
15,635,R/15/560D,0,10/6/1960,0,41,34,23,0,0,0,0,0,0
15,636,R/15/561,0,10/6/1960,0,42,34,22,0,0,0,0,0,0
15,637,R/15/611,0,10/1/1960,0,49,13,35,0,0,0,0,0,0
15,638,R/15/614,0,10/1/1960,0,54,12,31,0,0,0,0,0,0
15,639,R/15/650A,0,10/2/1960,0,62,12,24,0,0,0,1,0,0
15,640,R/15/650B,0,10/2/1960,0,13,54,31,0,0,0,1,0,0
15,641,R/15/708,1,10/4/1960,0,10,54,33,0,0,0,0,0,0
15,642,R/15/775,0,10/1/1960,0,91,0,0,0,0,0,0,0,0
15,643,R/15/817A,1,11/5/1960,0,29,45,18,0,0,0,0,0,0
15,644,R/15/817B,0,11/5/1960,0,53,11,27,0,0,0,0,0,0
15,645,R/15/854,0,11/6/1960,0,48,30,18,0,0,0,0,0,0
15,646,R/15/859,0,11/1/1960,0,51,38,9,0,0,0,0,0,0
15,647,R/15/865,0,11/7/1960,0,27,47,22,0,0,0,0,0,0
15,648,R/15/878,0,11/1/1960,0,36,51,11,0,0,0,0,0,0
15,649,R/15/882,0,11/1/1960,0,40,35,19,0,0,0,0,0,0
15,650,R/15/955,0,11/5/1960,0,34,50,13,0,0,0,0,0,0
15,651,R/15/978A,0,11/5/1960,0,32,47,16,0,0,0,0,0,0
15,652,R/15/978B,1,11/5/1960,0,32,50,14,0,0,0,0,0,0
15,653,R/15/978C,0,11/5/1960,0,53,24,19,0,0,0,0,0,0
15,654,R/15/1272,0,12/1/1960,0,32,35,30,1,0,0,0,0,0
15,655,R/15/1273A,0,12/1/1960,0,25,43,29,1,0,0,0,0,0
15,656,R/15/1273B,1,12/1/1960,0,29,47,22,1,0,0,0,0,0
15,657,R/15/1273C,1,12/1/1960,0,41,35,22,1,0,0,0,0,0
15,658,R/15/1273D,0,12/1/1960,0,89,0,9,1,0,0,0,0,0
15,659,R/15/1291,0,12/2/1960,0,88,0,2,1,1,0,0,0,0
15,660,R/15/1292,0,12/2/1960,0,69,2,21,1,0,0,0,0,0
15,661,R/15/1293,0,12/2/1960,0,68,6,17,1,0,0,0,0,0
15,662,R/15/1386,0,12/5/1960,0,1,82,9,1,0,0,0,0,0
15,663,R/15/1387A,0,12/5/1960,0,86,0,6,1,0,0,0,0,0
15,664,R/15/1387B,0,12/5/1960,0,90,0,3,0,1,0,0,0,0
15,665,R/15/1388,0,12/5/1960,0,78,0,15,1,0,0,0,0,0
15,666,R/15/1428,1,12/6/1960,0,31,39,25,1,0,0,0,0,0
15,667,R/15/1429A,1,12/6/1960,0,22,39,35,1,0,0,0,0,0
15,668,R/15/1429B,1,12/6/1960,0,52,27,17,1,0,0,0,0,0
